koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag
FALSE POSITIVE,0.0010,0,0,1,1.87300,8.6500e+01,0.78,1584.0,1496.92,10.70,5252.00,4.593,0.7830,15.685
FALSE POSITIVE,0.0000,0,1,0,6.08966,3.3416e+05,63.46,682.0,51.15,4093.90,5759.00,4.481,0.9450,11.230
FALSE POSITIVE,0.0000,0,1,0,8.90236,2.1567e+04,34.98,1144.0,404.48,4262.90,5750.00,3.703,2.3790,13.254
FALSE POSITIVE,0.0000,0,1,0,1.69459,2.0506e+04,37.50,1919.0,3192.15,997.00,5813.00,4.568,0.8160,15.553
FALSE POSITIVE,,1,0,0,1.21000,1.7730e+03,7.22,3189.0,24441.10,9.10,7229.00,4.278,1.3800,13.591
FALSE POSITIVE,,1,0,0,5.93800,8.4200e+01,0.93,1381.0,859.57,11.50,6247.00,4.458,1.0020,15.036
FALSE POSITIVE,0.0000,1,0,0,3.39900,1.4160e+02,0.64,1350.0,786.10,23.40,4373.00,4.722,0.5440,15.989
FALSE POSITIVE,,0,0,0,2.06000,,,,,,,,,11.580
FALSE POSITIVE,0.0000,1,0,0,4.71000,1.4510e+02,0.77,1649.0,1738.27,28.90,5092.00,4.671,0.6450,15.888
FALSE POSITIVE,0.0000,1,0,0,3.40400,8.1800e+01,0.79,1984.0,3678.65,14.00,5603.00,4.556,0.8460,15.768
FALSE POSITIVE,0.0000,1,0,1,4.50300,7.2600e+01,0.65,1799.0,2467.38,14.00,5230.00,4.594,0.7770,15.877
FALSE POSITIVE,0.0000,0,0,1,1.86100,4.9200e+01,1.29,3111.0,22107.66,14.40,6487.00,4.080,1.7480,12.982
CANDIDATE,0.9970,0,0,0,1.85600,3.5400e+01,0.43,1537.0,1316.33,9.10,4524.00,4.576,0.7170,13.291
FALSE POSITIVE,,0,0,0,3.23300,3.0900e+01,0.47,1754.0,2238.64,14.80,6068.00,4.568,0.8290,13.948
CANDIDATE,,0,0,0,2.48600,7.1500e+01,0.81,834.0,114.42,7.30,6045.00,4.494,0.9550,14.347
FALSE POSITIVE,0.0000,0,1,0,4.50984,2.8760e+05,44.56,448.0,9.52,2177.00,5081.00,4.578,0.6960,15.854
FALSE POSITIVE,,1,0,1,4.98500,1.0560e+02,10.04,2206.0,5602.43,42.80,5952.00,4.486,0.9040,13.866
FALSE POSITIVE,0.0000,0,1,0,4.61248,2.3247e+05,74.23,1790.0,2430.91,2607.60,6728.00,4.206,1.4600,13.700
FALSE POSITIVE,0.0000,1,0,0,2.64230,6.0334e+04,60.74,2359.0,7285.15,385.40,6038.00,4.206,1.2130,13.441
FALSE POSITIVE,0.0000,1,0,0,4.29947,1.2924e+05,105.82,1967.0,3539.43,3152.60,7343.00,4.020,1.9400,12.814
FALSE POSITIVE,0.0000,0,1,0,6.63240,6.5411e+04,30.92,684.0,51.67,912.00,5619.00,4.269,1.1530,14.274
FALSE POSITIVE,,1,0,0,3.14000,7.4600e+01,1.22,3024.0,19778.63,8.00,6344.00,4.091,1.3900,13.545
FALSE POSITIVE,0.0000,0,1,0,8.43812,2.5272e+05,42.58,548.0,21.34,1938.70,5079.00,4.588,0.6830,15.200
FALSE POSITIVE,0.0000,0,1,0,3.85500,1.1226e+05,42.05,1236.0,551.66,252.00,5356.00,4.589,0.7800,15.569
FALSE POSITIVE,0.0000,0,1,0,3.82527,1.5143e+05,103.41,2619.0,11126.98,1752.60,7207.00,4.060,1.8940,11.658
FALSE POSITIVE,0.0000,0,0,1,2.59500,4.5500e+01,0.68,1707.0,2011.41,7.20,6122.00,4.471,0.9960,14.718
FALSE POSITIVE,0.0000,0,1,0,2.90121,1.2025e+05,34.88,489.0,13.56,1607.20,5546.00,4.575,0.8100,15.496
CANDIDATE,0.9990,0,0,0,3.47800,8.3700e+01,0.93,953.0,195.36,8.40,5966.00,4.418,1.0160,14.758
FALSE POSITIVE,0.0000,0,1,0,4.16343,2.3334e+05,59.24,1281.0,635.61,2387.80,5593.00,4.311,1.0830,13.630
FALSE POSITIVE,,1,0,0,1.77000,,,,,,,,,14.874
FALSE POSITIVE,,1,0,0,15.81000,1.3642e+03,161858.00,639.0,39.36,15.90,5026.00,2.504,16.8910,12.282
CANDIDATE,0.7910,0,0,0,2.25900,1.2130e+02,1.17,929.0,176.34,7.90,6211.00,4.384,1.0540,14.455
FALSE POSITIVE,0.0000,0,1,0,8.28520,8.8625e+04,200.24,2689.0,12355.55,977.20,7624.00,3.622,3.6820,10.862
FALSE POSITIVE,0.0000,0,1,0,3.97410,1.3332e+05,28.69,1033.0,269.48,645.90,4817.00,4.624,0.7000,14.945
CANDIDATE,,0,0,0,12.11000,,,,,,,,,14.248
FALSE POSITIVE,0.0000,0,1,0,4.14334,1.2797e+05,20.51,547.0,21.15,2098.90,4340.00,4.671,0.5730,15.507
FALSE POSITIVE,0.0000,0,1,0,4.57760,1.7384e+05,88.52,1739.0,2164.00,422.10,6604.00,4.178,1.5260,14.045
FALSE POSITIVE,0.0000,0,1,1,1.29600,7.3500e+01,0.85,1938.0,3332.14,12.30,6018.00,4.485,0.9750,14.978
FALSE POSITIVE,0.0000,0,1,0,6.07183,4.3921e+05,90.93,656.0,43.69,969.30,6599.00,4.350,1.2340,12.153
FALSE POSITIVE,0.0000,1,0,0,47.24750,1.1672e+05,25.44,398.0,5.93,3568.10,5288.00,4.577,0.7370,13.756
FALSE POSITIVE,0.0000,0,1,0,4.16284,1.0653e+05,31.39,968.0,207.61,742.10,6214.00,4.501,0.9330,14.546
FALSE POSITIVE,0.0000,0,1,1,1.71200,3.8800e+01,0.48,1603.0,1558.69,13.40,5151.00,4.602,0.7610,12.306
CANDIDATE,,0,0,0,1.51600,2.0250e+02,11.03,1330.0,739.57,8.50,5092.00,2.945,7.9130,12.148
FALSE POSITIVE,0.0000,0,1,0,13.28950,4.5988e+05,45.90,594.0,29.44,2599.00,5229.00,4.607,0.6680,14.419
FALSE POSITIVE,0.0000,0,1,0,5.49699,7.6826e+04,50.18,1411.0,936.90,822.90,6244.00,4.473,0.9710,13.430
FALSE POSITIVE,0.0000,0,1,0,6.03491,2.2433e+05,74.40,1114.0,364.44,2941.00,6085.00,4.293,1.2150,13.881
FALSE POSITIVE,0.0000,0,1,0,6.83577,8.3412e+04,28.97,810.0,101.98,4542.80,6161.00,4.367,0.9880,14.415
FALSE POSITIVE,0.0000,0,1,0,10.45320,6.1032e+04,188.89,2565.0,10243.23,370.60,8026.00,3.650,3.4610,11.425
FALSE POSITIVE,0.0000,0,1,0,4.45367,1.1959e+05,56.62,655.0,43.39,673.30,6109.00,4.455,1.0290,15.128
CANDIDATE,1.0000,0,0,0,3.64300,5.1800e+01,3.45,2209.0,5635.40,9.30,5189.00,3.352,4.9300,14.386
FALSE POSITIVE,0.0000,0,1,0,10.59720,2.2223e+05,46.42,503.0,15.19,1157.60,5985.00,4.603,0.7580,13.265
FALSE POSITIVE,0.0000,0,1,0,2.70314,5.8144e+04,17.21,549.0,21.56,1144.80,4717.00,4.737,0.5190,15.520
FALSE POSITIVE,0.0000,0,1,0,2.26300,2.8400e+01,1.12,2913.0,17099.50,16.30,5800.00,3.866,2.0530,13.181
FALSE POSITIVE,0.0000,0,1,0,1.67598,1.5203e+03,151.56,2927.0,17363.68,237.70,6450.00,3.501,3.9280,13.077
FALSE POSITIVE,0.0000,0,1,0,4.66170,3.2303e+05,114.40,2737.0,13215.77,596.00,6987.00,4.096,1.7160,14.712
CANDIDATE,0.7630,0,0,0,1.97600,2.2250e+02,1.80,1323.0,724.16,10.70,5514.00,4.345,1.0710,15.829
CANDIDATE,0.9130,0,0,0,6.19400,6.7900e+01,2.98,1178.0,455.65,9.70,5734.00,3.591,3.4050,14.074
CANDIDATE,0.9930,0,0,0,3.77100,3.0000e+01,0.68,1318.0,715.51,8.90,6187.00,4.341,1.2380,13.383
CANDIDATE,,0,0,0,8.27500,4.1700e+01,0.63,1050.0,287.44,6.10,5854.00,4.469,0.9790,12.320
CANDIDATE,,0,0,0,1.16300,4.7900e+01,0.73,856.0,126.75,11.10,5680.00,4.414,1.0160,11.525
CANDIDATE,,0,0,0,3.24100,9.3600e+01,0.92,1053.0,291.11,11.60,5957.00,4.506,0.9370,14.758
FALSE POSITIVE,,1,0,0,14.94000,1.4820e+02,1.57,314.0,2.30,14.30,6327.00,4.276,1.2590,11.899
FALSE POSITIVE,,0,0,1,0.87000,,,,,,,,,15.786
FALSE POSITIVE,0.0000,0,1,1,2.24307,7.5590e+04,46.75,1724.0,2090.54,398.10,5561.00,4.512,0.8550,13.815
FALSE POSITIVE,0.0000,0,1,0,5.07707,9.2285e+04,89.62,1558.0,1390.76,3230.40,6026.00,4.101,1.6890,12.161
FALSE POSITIVE,0.0000,0,1,0,5.20030,7.0355e+04,31.35,938.0,183.08,187.00,5462.00,4.628,0.7080,15.220
FALSE POSITIVE,0.0000,0,1,1,2.24000,,,,168.45,,,,,15.822
CANDIDATE,,0,0,0,2.30000,,,,,,,,,15.198
CANDIDATE,0.9840,0,0,0,4.60800,4.4300e+01,0.83,1115.0,365.09,10.60,6501.00,4.281,1.2090,12.419
CANDIDATE,0.0000,0,0,0,9.63000,4.2540e+02,1.96,225.0,0.61,8.20,6117.00,4.496,0.9470,14.542
FALSE POSITIVE,0.0000,0,1,1,3.54260,8.5050e+02,22.17,1482.0,1136.75,130.50,4975.00,4.614,0.7240,14.221
FALSE POSITIVE,0.0000,0,0,1,1.07270,5.5900e+01,10.23,5480.0,212663.45,4.80,4897.00,2.464,13.4990,11.971
FALSE POSITIVE,0.0000,0,1,0,8.27486,8.6749e+04,146.33,1082.0,324.38,1451.70,6675.00,3.748,2.7470,11.957
FALSE POSITIVE,0.0000,0,1,0,6.78280,1.1663e+05,96.62,1068.0,307.27,217.70,7323.00,4.167,1.7220,13.627
CANDIDATE,1.0000,0,0,0,2.07800,2.9840e+02,1.54,723.0,64.57,10.70,4337.00,4.581,0.7140,13.731
FALSE POSITIVE,0.0000,0,1,0,3.62479,3.7964e+04,35.68,942.0,186.23,386.10,5496.00,4.607,0.7430,14.984
FALSE POSITIVE,0.0000,0,1,0,3.10880,1.8406e+03,82.42,1378.0,852.84,181.40,6071.00,3.796,2.3890,13.852
FALSE POSITIVE,0.0000,0,1,0,4.39793,1.8182e+05,41.38,1032.0,267.96,1564.30,5873.00,4.547,0.8630,15.181
FALSE POSITIVE,0.0000,0,1,0,3.12730,6.7299e+04,38.21,779.0,87.16,849.30,5679.00,4.605,0.7470,15.414
CANDIDATE,0.1130,0,0,0,6.68800,2.5090e+02,1.81,258.0,1.05,10.20,6626.00,4.347,1.1320,13.379
FALSE POSITIVE,0.0000,1,0,0,2.95000,1.3700e+01,0.50,1901.0,3080.82,9.60,6168.00,4.250,1.3070,12.585
FALSE POSITIVE,0.0000,0,0,1,2.73400,7.0000e+01,0.91,2121.0,4773.08,15.90,6090.00,4.447,1.0710,15.259
FALSE POSITIVE,0.0000,0,1,0,5.04732,2.7628e+05,61.88,1266.0,606.33,5286.20,6507.00,4.343,1.1450,13.508
FALSE POSITIVE,0.0000,1,0,0,1.99600,2.7000e+01,0.94,2657.0,11800.82,10.90,6862.00,4.114,1.7120,12.407
FALSE POSITIVE,0.0000,1,0,0,3.71841,1.5268e+05,106.84,2710.0,12744.17,1120.80,6700.00,4.041,1.8830,13.821
FALSE POSITIVE,0.0000,0,1,0,6.23451,1.0535e+05,49.22,425.0,7.69,1754.80,5955.00,4.520,0.9100,14.851
CANDIDATE,,0,0,0,1.50000,,,,,,,,,11.969
FALSE POSITIVE,0.0000,0,1,0,14.86940,4.4772e+05,74.87,604.0,31.48,3469.50,5539.00,4.393,1.0270,14.231
CANDIDATE,,0,0,0,6.56000,4.6900e+01,0.69,1356.0,799.75,41.80,5992.00,4.420,0.9610,10.715
FALSE POSITIVE,0.0000,0,1,0,6.17216,5.1381e+05,75.54,1715.0,2045.19,1153.40,5780.00,4.438,1.0000,13.908
FALSE POSITIVE,0.0000,0,1,0,6.43532,2.5188e+05,45.20,1409.0,928.82,1496.50,5807.00,4.455,0.8610,13.748
FALSE POSITIVE,0.0000,1,0,0,12.52520,1.0738e+05,52.80,970.0,209.25,2085.70,5226.00,3.970,1.6430,12.880
CANDIDATE,0.9980,0,0,0,2.24000,1.3710e+02,1.14,1199.0,487.47,9.30,6106.00,4.487,0.9660,15.256
FALSE POSITIVE,0.0000,1,0,0,2.20800,4.5900e+01,0.96,2601.0,10830.96,21.40,6175.00,4.099,1.4050,13.436
CANDIDATE,0.8890,0,0,0,3.65200,3.2100e+01,2.48,3112.0,22119.66,10.30,5826.00,3.465,4.1890,13.897
CANDIDATE,,0,0,0,8.92000,5.3400e+02,2.12,214.0,0.50,6.60,5618.00,4.514,0.9320,15.477
FALSE POSITIVE,0.0000,0,1,0,4.77204,3.8668e+05,55.30,937.0,181.75,3095.00,5618.00,4.583,0.7910,15.353
FALSE POSITIVE,0.0000,0,1,0,5.88678,7.6231e+04,64.66,1080.0,322.19,5547.20,6154.00,3.793,2.3210,12.893
FALSE POSITIVE,0.0000,0,1,0,6.84353,8.5532e+04,34.62,788.0,91.20,1767.80,5761.00,4.413,0.9320,13.964
CANDIDATE,,0,0,0,2.13000,1.0280e+02,0.83,738.0,70.24,5.70,5533.00,4.505,0.8190,14.804
CONFIRMED,1.0000,0,0,0,0.81610,2.2650e+03,0.95,365.0,4.20,15.00,3236.00,5.097,0.1930,15.737
FALSE POSITIVE,,0,0,0,4.00800,2.5400e+01,0.40,1984.0,3662.84,15.40,5799.00,4.600,0.7580,13.767
FALSE POSITIVE,0.0000,1,0,0,4.18100,8.2600e+01,0.91,2293.0,6584.06,22.50,6165.00,4.474,0.9420,15.444
FALSE POSITIVE,0.0000,0,1,0,3.71613,1.2488e+05,67.24,1701.0,1982.55,1003.00,6826.00,4.337,1.2330,14.340
FALSE POSITIVE,0.0000,1,0,0,1.73800,2.9500e+01,0.62,2557.0,10156.53,19.20,6398.00,4.358,1.1110,11.656
FALSE POSITIVE,,0,0,1,1.84810,1.0060e+02,1.13,2450.0,8516.13,33.10,6300.00,4.404,1.0570,14.313
FALSE POSITIVE,0.0570,0,0,1,4.16100,9.1100e+01,0.74,1274.0,621.89,15.00,5402.00,4.591,0.7170,15.041
CANDIDATE,0.9450,0,0,0,3.61300,2.0710e+02,1.09,659.0,44.50,9.00,5515.00,4.568,0.7610,15.567
CANDIDATE,0.9940,0,0,0,4.51300,2.8100e+01,0.70,1253.0,583.12,11.50,5560.00,4.173,1.3160,12.832
FALSE POSITIVE,0.0000,0,1,0,3.18229,3.2096e+04,50.48,1475.0,1120.19,593.60,6469.00,4.431,1.0560,13.636
FALSE POSITIVE,0.0000,0,1,0,2.22271,1.3941e+04,29.17,1298.0,671.75,531.50,5112.00,4.596,0.6730,14.932
FALSE POSITIVE,0.0000,0,1,0,8.12253,1.1397e+05,52.42,1492.0,1169.87,2152.80,6327.00,4.168,1.5280,13.775
FALSE POSITIVE,0.0020,0,1,0,7.82160,8.7537e+04,140.23,2783.0,14194.09,404.80,7970.00,3.871,2.6520,13.489
FALSE POSITIVE,0.0000,0,1,0,4.75650,4.1944e+05,95.83,2941.0,17801.78,1194.90,6338.00,4.239,1.2990,15.282
FALSE POSITIVE,0.0000,1,0,1,3.82900,9.3700e+01,2.89,3535.0,36888.80,45.00,6240.00,3.684,2.8030,13.316
FALSE POSITIVE,0.0000,0,1,0,4.47900,1.5210e+02,1.00,1558.0,1389.28,16.80,5222.00,4.556,0.7950,15.908
CANDIDATE,,0,0,0,0.93400,2.4820e+02,1.74,506.0,15.49,6.80,6088.00,4.329,1.0770,13.839
FALSE POSITIVE,0.0000,1,0,0,5.72100,1.3400e+01,0.76,3176.0,23945.42,16.00,7693.00,4.083,1.9840,12.749
FALSE POSITIVE,0.6580,0,1,0,4.14769,6.6328e+04,21.11,1364.0,817.05,1107.70,6081.00,4.526,0.8010,14.965
FALSE POSITIVE,0.0000,0,1,0,3.91220,3.1186e+05,58.19,809.0,101.33,2981.60,5306.00,4.445,0.8880,13.448
CANDIDATE,0.7420,0,0,0,7.52000,1.9040e+02,2.16,501.0,14.88,8.40,5749.00,4.123,1.4800,14.909
FALSE POSITIVE,0.0000,0,0,0,8.64000,7.7500e+01,14.47,1466.0,1092.69,12.50,5941.00,4.519,0.9110,15.372
CANDIDATE,0.9340,0,0,0,1.58700,2.7100e+01,0.79,1686.0,1909.13,8.80,5927.00,4.117,1.5300,12.660
CANDIDATE,0.7050,0,1,0,1.45210,2.2528e+04,11.04,1475.0,1115.99,815.30,4893.00,4.634,0.6250,15.069
FALSE POSITIVE,0.0000,0,1,0,3.69044,2.3268e+05,50.23,813.0,103.28,1959.20,5481.00,4.592,0.7780,15.137
FALSE POSITIVE,0.0000,0,1,0,2.46020,2.0524e+04,71.90,2604.0,10815.86,347.50,5791.00,4.052,1.4720,13.879
FALSE POSITIVE,0.0000,1,0,0,3.43300,5.4900e+01,1.26,3274.0,27312.92,29.10,7141.00,4.243,1.5600,13.313
FALSE POSITIVE,0.0000,1,0,0,1.52000,,,,25373.90,,,,,11.727
CANDIDATE,0.2740,0,0,0,3.55300,6.3800e+01,1.83,988.0,225.26,8.90,5877.00,3.860,2.2340,13.314
FALSE POSITIVE,0.0000,0,1,0,9.35640,4.1865e+04,27.38,588.0,28.20,1304.80,5911.00,4.321,1.2070,14.458
FALSE POSITIVE,0.0250,1,0,0,2.28300,4.9760e+02,2.11,438.0,8.70,7.70,5668.00,4.545,0.8680,15.873
FALSE POSITIVE,,0,0,1,1.18800,1.3310e+02,3.10,1677.0,1868.97,11.30,4976.00,3.534,2.6380,12.917
FALSE POSITIVE,0.0000,0,1,0,3.51500,8.1901e+04,26.43,444.0,9.21,395.30,3887.00,4.743,0.5230,15.774
FALSE POSITIVE,0.0000,1,0,0,1.22000,,,,15763.18,,,,,11.696
FALSE POSITIVE,0.0000,0,1,0,3.82706,1.6676e+04,68.58,1083.0,325.55,1845.60,6496.00,4.212,1.4850,10.810
FALSE POSITIVE,0.0000,1,0,0,1.93780,5.8800e+03,89.22,2753.0,13581.41,133.40,8851.00,4.085,2.1780,13.866
FALSE POSITIVE,0.0000,0,1,0,2.69834,8.8469e+03,618.37,5205.0,172916.96,801.70,5210.00,2.631,15.0040,10.282
FALSE POSITIVE,0.0000,0,1,0,5.90560,4.5566e+05,64.42,618.0,34.58,2246.90,5492.00,4.533,0.8870,15.124
CANDIDATE,0.9430,0,0,0,2.21700,2.0070e+02,1.09,931.0,178.03,11.20,5183.00,4.558,0.7820,15.517
FALSE POSITIVE,0.0000,0,1,0,2.31547,3.7454e+04,43.95,2336.0,7025.25,873.60,6134.00,4.498,0.9010,13.532
FALSE POSITIVE,0.0000,0,1,0,4.43906,3.8800e+05,47.06,523.0,17.75,820.90,5541.00,4.574,0.7390,15.529
FALSE POSITIVE,0.0000,0,1,0,1.74330,1.5911e+04,134.45,2548.0,9925.41,60.80,5273.00,3.621,3.1500,13.573
FALSE POSITIVE,0.0000,1,0,0,1.50000,,,,931.51,,,,,14.343
FALSE POSITIVE,0.0000,0,1,1,2.26130,2.4865e+03,30.32,1470.0,1107.41,200.90,5157.00,4.465,0.8700,14.730
FALSE POSITIVE,0.0000,0,1,0,4.65505,3.6784e+04,188.55,1446.0,1031.92,1157.50,5146.00,3.475,4.0630,13.835
FALSE POSITIVE,0.0000,0,0,1,0.60600,2.1600e+02,1.03,1760.0,2262.14,12.40,5414.00,4.648,0.6780,15.832
FALSE POSITIVE,0.0000,0,1,0,5.24030,7.2609e+04,42.98,1171.0,445.35,180.00,5461.00,4.497,0.8610,15.311
FALSE POSITIVE,0.0000,0,1,0,2.77023,3.7060e+05,35.68,1285.0,640.66,1289.00,4675.00,4.740,0.5110,12.402
CANDIDATE,0.9350,0,0,0,2.15700,7.4800e+01,0.99,1523.0,1274.27,9.10,5633.00,4.296,1.1620,14.927
FALSE POSITIVE,0.0000,0,0,1,5.18700,7.0800e+01,1.13,1825.0,2625.26,16.00,5576.00,4.201,1.2890,15.276
CANDIDATE,0.5530,0,0,0,3.89300,2.3050e+02,1.38,841.0,118.13,8.60,5911.00,4.519,0.9140,15.761
CANDIDATE,1.0000,0,0,0,2.32500,1.5150e+02,0.84,713.0,61.01,10.00,4889.00,4.637,0.6860,14.976
CANDIDATE,0.8140,0,0,0,9.85100,6.1460e+02,2.84,321.0,2.52,10.40,5533.00,4.275,1.1660,15.254
CANDIDATE,0.9970,0,0,0,4.10200,1.7680e+02,1.44,713.0,61.01,9.70,5566.00,4.329,1.0990,15.246
CANDIDATE,,0,0,0,4.55600,7.0100e+01,0.78,1067.0,306.35,9.60,5912.00,4.453,0.9240,14.634
CANDIDATE,0.8660,0,0,0,2.73800,7.0900e+01,1.85,1334.0,748.70,13.20,6120.00,3.934,2.0000,13.266
FALSE POSITIVE,0.0000,1,0,1,13.41600,6.1020e+02,216.31,3617.0,40561.50,100.80,4850.00,2.865,8.5860,12.318
FALSE POSITIVE,,1,0,0,28.81000,2.3600e+01,0.65,1564.0,1415.74,6.40,6192.00,4.195,1.3220,12.913
FALSE POSITIVE,0.0000,0,0,1,1.10200,2.1750e+02,1.05,1059.0,297.98,10.40,4606.00,4.591,0.6990,15.278
FALSE POSITIVE,0.0000,0,1,0,6.28520,1.0605e+05,88.56,932.0,177.96,893.00,5751.00,4.028,1.6260,14.213
FALSE POSITIVE,0.0000,0,1,0,7.28900,4.0509e+04,49.38,2078.0,4410.65,140.40,5269.00,3.667,2.1830,13.061
FALSE POSITIVE,0.0000,0,1,1,1.21740,4.2290e+02,49.08,2978.0,18549.81,104.10,5869.00,3.825,2.3130,12.997
FALSE POSITIVE,0.0000,0,1,0,2.20330,6.6994e+04,43.47,1733.0,2129.33,152.90,5551.00,4.493,0.8610,15.261
CANDIDATE,0.8800,0,0,0,3.11900,1.6140e+02,1.16,1039.0,275.15,9.20,5955.00,4.520,0.9100,15.221
FALSE POSITIVE,,0,0,1,1.67500,9.5900e+01,0.94,1793.0,2443.69,9.70,5966.00,4.493,0.9610,15.140
FALSE POSITIVE,0.0000,0,1,1,4.36700,1.3859e+04,49.63,2194.0,5474.27,331.70,6484.00,4.386,1.1530,14.351
FALSE POSITIVE,,1,0,0,15.22000,2.7000e+02,1.53,215.0,0.51,12.20,6032.00,4.508,0.9290,13.604
FALSE POSITIVE,0.0000,0,1,0,5.06776,2.0873e+05,112.24,901.0,155.67,5148.80,6300.00,3.982,1.8620,12.526
CANDIDATE,,0,0,0,3.03900,2.6220e+02,1.34,619.0,34.70,8.20,5319.00,4.514,0.7830,15.696
FALSE POSITIVE,0.0000,1,0,0,2.30000,,,,10830.20,,,,,13.758
FALSE POSITIVE,0.0000,0,1,0,4.46886,1.2990e+05,68.69,2174.0,5300.40,2435.40,6225.00,4.204,1.4570,13.140
FALSE POSITIVE,0.0000,0,1,0,1.30166,1.7369e+04,12.44,1759.0,2251.28,961.90,5370.00,4.598,0.6710,15.428
FALSE POSITIVE,0.0000,1,0,1,2.20300,2.6010e+02,19.94,3637.0,41377.92,7.80,4507.00,2.391,12.7870,11.946
CANDIDATE,0.9680,0,0,0,2.76200,1.9850e+02,1.62,748.0,73.97,8.70,5931.00,4.351,1.0870,14.604
FALSE POSITIVE,0.0000,0,1,0,4.34648,1.0882e+05,41.58,1714.0,2038.54,6873.90,5143.00,4.559,0.7760,10.201
FALSE POSITIVE,0.0040,0,1,0,12.49490,1.5625e+05,93.10,1628.0,1660.29,440.00,6567.00,4.045,1.6360,13.894
FALSE POSITIVE,,1,0,0,24.10000,2.0596e+03,200346.00,774.0,84.63,21.50,5015.00,2.340,18.4890,12.962
CANDIDATE,,0,0,0,12.59000,1.0280e+02,2.39,767.0,81.88,12.10,6865.00,3.742,2.2110,11.319
FALSE POSITIVE,0.0000,0,1,0,5.00453,3.5889e+05,205.64,4281.0,79148.54,2584.70,8615.00,3.784,3.0030,13.613
FALSE POSITIVE,0.0000,0,0,1,2.13400,3.9100e+01,1.13,2667.0,11944.88,8.20,6534.00,4.074,1.7970,13.910
FALSE POSITIVE,0.0000,0,1,0,6.01687,1.7401e+05,68.05,929.0,176.22,7486.20,6237.00,4.145,1.5080,14.203
FALSE POSITIVE,0.0000,1,0,0,12.80970,4.2976e+05,164.02,1294.0,663.18,2585.50,6047.00,3.724,2.3000,12.113
FALSE POSITIVE,0.0000,0,1,0,5.50262,4.3714e+05,67.76,850.0,123.51,5258.20,5955.00,4.429,0.9910,14.342
FALSE POSITIVE,0.0000,0,1,0,3.21178,1.9575e+05,48.86,1431.0,989.89,665.50,6038.00,4.356,1.0760,14.746
CANDIDATE,0.6460,0,0,0,2.77300,2.1590e+02,1.11,519.0,17.12,8.10,5103.00,4.650,0.6740,15.455
FALSE POSITIVE,0.0000,0,1,0,1.70116,3.0630e+03,299.87,4319.0,81969.77,445.30,5838.00,3.038,7.3850,12.970
FALSE POSITIVE,0.0000,0,1,1,1.12900,1.5300e+02,18.65,5119.0,162048.58,9.80,4555.00,2.346,15.6300,12.026
FALSE POSITIVE,0.0000,0,1,0,17.17590,3.2548e+04,77.10,745.0,72.92,1708.10,4938.00,3.388,4.3300,14.985
FALSE POSITIVE,0.0000,0,1,0,10.51990,3.2570e+05,97.12,1019.0,254.84,5027.80,6143.00,4.165,1.4480,13.203
FALSE POSITIVE,0.0000,1,0,0,2.04000,,,,27890.55,,,,,10.206
FALSE POSITIVE,0.0000,0,1,0,6.84130,1.1493e+05,128.15,2703.0,12627.67,861.60,8051.00,3.966,2.3470,13.419
FALSE POSITIVE,0.0000,0,1,0,6.98414,3.0523e+05,61.52,1352.0,789.69,5776.10,6156.00,4.500,0.9320,14.905
FALSE POSITIVE,0.0000,0,0,0,3.34700,3.3600e+01,0.70,1559.0,1393.98,13.00,6025.00,4.300,1.1930,13.608
CANDIDATE,,0,0,0,2.62800,1.4010e+02,0.88,645.0,40.81,7.10,5442.00,4.600,0.7470,15.087
FALSE POSITIVE,0.0860,0,0,1,1.67600,1.5090e+02,1.12,1665.0,1815.32,13.80,5576.00,4.556,0.8520,15.800
FALSE POSITIVE,0.0000,0,0,1,3.52000,1.2510e+02,0.90,1331.0,743.75,12.40,5438.00,4.574,0.8200,15.876
FALSE POSITIVE,0.0000,0,1,0,5.09197,1.7420e+05,125.25,2546.0,9914.08,823.80,6725.00,3.860,2.1710,11.471
FALSE POSITIVE,0.0000,1,0,0,6.72000,,,,1017.15,,,,,11.606
FALSE POSITIVE,0.0000,0,1,0,3.19585,3.2091e+04,40.79,1861.0,2828.82,2857.70,6656.00,4.351,1.2320,12.984
FALSE POSITIVE,0.0000,0,0,0,1.64600,1.0590e+02,0.74,1320.0,715.46,7.70,4856.00,4.609,0.7280,15.924
CANDIDATE,0.7800,0,0,0,0.95700,1.9200e+02,1.30,1039.0,275.02,11.70,5693.00,4.467,0.9390,14.991
CANDIDATE,0.9990,0,0,0,1.78700,6.7300e+01,1.35,1654.0,1771.98,10.60,5598.00,4.045,1.5940,14.106
FALSE POSITIVE,0.0000,0,1,0,4.39594,1.5212e+05,157.33,3145.0,23173.20,1096.10,7832.00,3.836,2.7790,12.146
FALSE POSITIVE,,0,0,1,2.29200,1.6640e+03,9.20,1378.0,853.50,8.40,5548.00,3.797,2.1130,16.984
FALSE POSITIVE,,1,0,0,3.36900,2.5700e+01,0.83,2607.0,10919.82,9.70,6002.00,4.032,1.6290,13.417
CANDIDATE,0.9370,0,0,0,0.72900,1.7050e+02,0.77,1240.0,561.84,13.20,4336.00,4.656,0.5900,15.695
